DPM2	CDK5
KRTAP4-2	DNM1P33
KRTAP4-2	C15orf49
KRTAP4-2	C20orf200
KRTAP4-2	C19orf34
KRTAP4-2	CNTNAP5
KRTAP4-2	CLDN17
KRTAP4-2	EXOC3L2
KRTAP4-2	C22orf15
KRTAP4-2	FLJ46321
KRTAP4-2	FLJ39061
KRTAP4-2	ACRV1
KRTAP4-2	C9orf163
KRTAP4-2	AMZ1
KRTAP4-2	CACNG6
KRTAP4-2	C1orf61
KRTAP4-2	D21S2088E
KRTAP4-2	DNAJC5G
KRTAP4-2	C21orf49
FLJ32214	DGCR7
FLJ32214	CYP1A2
FLJ32214	CHST5
FLJ32214	C11orf72
FLJ32214	FLJ21408
FLJ32214	DEFB124
FLJ32214	FLJ31222
FLJ32214	ALMS1P
FLJ32214	CHERP
FLJ32214	C14orf70
FLJ32214	C4orf42
FLJ32214	FKSG49
FLJ32214	DKFZp564N2472
FLJ32214	FAM71A
FLJ32214	EPHA8
FLJ32214	DSCR10
FLJ32214	C15orf55
FLJ32214	DNM1P33
FLJ32214	CLDN19
FLJ32214	C20orf200
FLJ32214	ESPNL
FLJ32214	DRD2
FLJ32214	CLDN17
FLJ32214	EXOC3L2
FLJ32214	C22orf15
FLJ32214	C10orf96
FLJ32214	FLJ11292
FLJ32214	CCDC33
FLJ32214	C11orf36
FLJ32214	ABHD11
FLJ32214	CACNG6
FLJ32214	D21S2088E
FLJ32214	DYSFIP1
FLJ32214	C10orf103
FLJ32214	CCDC36
FLJ32214	C10orf67
SNX2	ERBB2IP
SNX2	MITD1
SNX2	CNOT8
SNX2	SLC25A46
SNX2	GNS
SNX2	C4orf41
SNX2	RNF111
SNX2	RBPJ
SNX2	ATP6AP2
SNX2	PPP2CA
SNX2	RIOK2
SNX2	DMXL1
SNX2	MGAT2
SNX2	AIDA
SNX2	RBM22
IGLL3	IGLJ3
IGLL3	IGKC
IGLL3	IGKV4-1
IGLL3	IGHM
IGLL3	CD79A
IGLL3	IGL@
IGLL3	CD38
IGLL3	IGJ
IGLL3	CD27
IGLL3	CD3D
RBX1	NDUFA6
NKX6-3	LOC284630
NKX6-3	LGI3
NKX6-3	C17orf52
NKX6-3	C11orf16
NKX6-3	LOC283089
NKX6-3	NCRNA00105
NKX6-3	MMP2
NKX6-3	LOC203274
NKX6-3	ADIG
NKX6-3	LOC100130264
NKX6-3	KIF19
NKX6-3	FLJ21408
NKX6-3	FAM186B
NKX6-3	ADAM20
NKX6-3	C14orf48
NKX6-3	CCDC116
NKX6-3	MAP3K10
NKX6-3	CRTC1
NKX6-3	LOC100133461
NKX6-3	LOC100132767
NKX6-3	ART1
NKX6-3	C1orf20
NKX6-3	MGC45922
NKX6-3	CRIM2
NKX6-3	C15orf55
NKX6-3	LOC400568
NKX6-3	FLJ33706
NKX6-3	LOC374890
NKX6-3	KRT74
NKX6-3	LOC400238
NKX6-3	HTR6
NKX6-3	MDGA1
NKX6-3	LOC100134368
NKX6-3	CAMK2A
NKX6-3	KCNJ5
NKX6-3	HTR3B
NKX6-3	CNTNAP5
NKX6-3	C19orf34
NKX6-3	NENF
NKX6-3	LOC389043
NKX6-3	LOC100134089
NKX6-3	AMBN
NKX6-3	CAMK1G
NKX6-3	IL1RAPL2
NKX6-3	CCDC33
NKX6-3	C11orf36
NKX6-3	ACRV1
NKX6-3	LOC100128946
NKX6-3	CCKAR
NKX6-3	LOC221122
NKX6-3	CACNG6
NKX6-3	LOC644090
NKX6-3	FTCD
NKX6-3	C4orf17
NKX6-3	FSCN3
NKX6-3	GABRR2
NKX6-3	KCNA6
NKX6-3	HDGFL1
NKX6-3	DGCR12
NKX6-3	LCN6
NKX6-3	LOC651900
NKX6-3	DEFB124
NKX6-3	DKFZP434A062
NKX6-3	LOC283194
NKX6-3	C10orf27
NKX6-3	HNF1B
NKX6-3	FLJ40288
NKX6-3	APOA5
NKX6-3	EPHA8
NKX6-3	MGC5566
NKX6-3	LOC145945
NKX6-3	CHRM5
NKX6-3	DTX3
NKX6-3	C8orf74
NKX6-3	LOC100132005
NKX6-3	CAV3
NKX6-3	LOC100133612
NKX6-3	DNM1P33
NKX6-3	LOC283177
NKX6-3	KEL
NKX6-3	C20orf200
NKX6-3	ESPNL
NKX6-3	NKX1-1
NKX6-3	KRTAP4-5
NKX6-3	KRT76
NKX6-3	FLJ40125
NKX6-3	ADAM11
NKX6-3	LOC728353
NKX6-3	LOC283387
NKX6-3	LOC100129380
NKX6-3	LMX1A
NKX6-3	ANKRD53
NKX6-3	CLP1
NKX6-3	LOC729173
NKX6-3	LOC100131303
NKX6-3	APOBEC2
NKX6-3	LOC255654
NKX6-3	CRX
NKX6-3	FLJ39061
NKX6-3	C6orf223
NKX6-3	LOC100144597
NKX6-3	KLK2
NKX6-3	CPNE6
NKX6-3	ISM2
NKX6-3	C9orf163
NKX6-3	LOC728883
NKX6-3	CYP3A43
NKX6-3	C21orf104
NKX6-3	GPR3
NKX6-3	LOC147646
NKX6-3	HCG22
NKX6-3	CAMKV
NKX6-3	CACNG5
NKX6-3	KRTAP13-1
NKX6-3	GJA8
NKX6-3	KIR2DS3
NKX6-3	KHDRBS2
NKX6-3	FLJ36116
NKX6-3	GPR52
NKX6-3	GFRA4
NKX6-3	CABP4
NKX6-3	GPHB5
NKX6-3	MMD2
NKX6-3	LOC149086
NKX6-3	FLJ34651
NKX6-3	GJD2
NKX6-3	MFGE8
NKX6-3	GJB4
NKX6-3	MTMR8
NKX6-3	AAK1
NKX6-3	DKFZp564N2472
NKX6-3	KIR2DL1
NKX6-3	LOC100128003
NKX6-3	D21S2090E
NKX6-3	ADRB3
NKX6-3	GAS2L2
NKX6-3	LOC646482
NKX6-3	LOC338588
NKX6-3	MGC15613
NKX6-3	ATG9B
NKX6-3	FRMD1
NKX6-3	FEV
NKX6-3	FLJ30430
NKX6-3	HTR3C
NKX6-3	MPV17L
NKX6-3	KCNS1
NKX6-3	BTNL3
NKX6-3	GPR62
NKX6-3	LOC339666
NKX6-3	C12orf51
NKX6-3	LOC402779
NKX6-3	LOC401351
NKX6-3	BEYLA
NKX6-3	CADM3
NKX6-3	C17orf47
NKX6-3	LTBR
NKX6-3	GAL3ST2
NKX6-3	C1orf222
NKX6-3	GGTLC2
NKX6-3	C10orf67
NKX6-3	DNAJC5G
NKX6-3	KIAA1751
NKX6-3	C10orf53
NKX6-3	ARR3
NKX6-3	KCNK9
NKX6-3	FLJ13439
NKX6-3	FLJ31222
NKX6-3	GPRC5D
NKX6-3	LOC283697
NKX6-3	FOXK1
NKX6-3	CACNG2
NKX6-3	IL29
NKX6-3	NCR2
NKX6-3	LOC541469
NKX6-3	FLJ36208
NKX6-3	GML
NKX6-3	HHLA1
NKX6-3	ACCN4
NKX6-3	LHX3
NKX6-3	C21orf89
NKX6-3	C17orf46
NKX6-3	GATA1
NKX6-3	CEACAM3
NKX6-3	C15orf49
NKX6-3	LOC100131347
NKX6-3	ART5
NKX6-3	C12orf53
NKX6-3	MUC3A
NKX6-3	LOC283888
NKX6-3	C16orf78
NKX6-3	C22orf15
NKX6-3	INE1
NKX6-3	BSND
NKX6-3	C1orf127
NKX6-3	FLJ12355
NKX6-3	C7orf28A
NKX6-3	AMZ1
NKX6-3	C1orf200
NKX6-3	FLJ36144
NKX6-3	FAM166A
NKX6-3	C11orf53
NKX6-3	GNAO1
NKX6-3	LOC440028
NKX6-3	GFAP
TSNAX	EXOC8
TSNAX	COG2
WAS	NFAM1
WAS	RASGRP2
WAS	RASAL3
WAS	KCNAB2
SEMA7A	LOC100131347
SEMA7A	DKFZP434K028
SEMA7A	MUC3A
SEMA7A	C7orf16
SEMA7A	GRM2
SEMA7A	PADI1
SEMA7A	LOC100134123
SEMA7A	C8orf68
SEMA7A	DKFZP434A062
SEMA7A	FRMPD4
SEMA7A	HPYR1
SEMA7A	GPR182
SEMA7A	LOC100144597
SEMA7A	ODF3L2
SEMA7A	FLJ12825
SEMA7A	D21S2088E
SEMA7A	ADRB3
SEMA7A	LTBR
SEMA7A	LOC644714
C5orf34	BUB1B
C5orf34	C21orf45
C5orf34	ANLN
C5orf34	BXDC2
TIE1	ITIH5
TIE1	ESAM
TIE1	ELTD1
TIE1	EHD2
TIE1	EBF1
TIE1	AOC3
TIE1	PEAR1
TIE1	PECAM1
TIE1	CD34
TIE1	ECSM2
TIE1	CD93
TIE1	LDB2
TIE1	SHANK3
TIE1	ROBO4
TIE1	JAM2
TIE1	LHFP
TIE1	EMCN
TIE1	MYCT1
TIE1	CLEC14A
TIE1	MMRN2
TIE1	CNRIP1
TIE1	GNG11
TIE1	PLVAP
TIE1	GPR116
TIE1	CLEC3B
TIE1	CDH5
LOC100128329	FAM153B
LOC100128329	CYP1A2
LOC100128329	C7orf16
LOC100128329	CYLC1
LOC100128329	ADAMTS20
LOC100128329	LECT2
LOC100128329	KCTD17
LOC100128329	KANK1
LOC100128329	FLJ21408
LOC100128329	FLJ40292
LOC100128329	BAGE
LOC100128329	FAM153A
LOC100128329	ALMS1P
LOC100128329	CHERP
LOC100128329	C4orf42
LOC100128329	C10orf136
LOC100128329	DKFZp564N2472
LOC100128329	GRIN2C
LOC100128329	FRMD8
LOC100128329	CES3
LOC100128329	KIR2DL1
LOC100128329	LOC100128003
LOC100128329	HERC6
LOC100128329	ADRB3
LOC100128329	ADAM21
LOC100128329	DKFZp547J222
LOC100128329	ACCN5
LOC100128329	ADCY2
LOC100128329	KIR2DL5A
LOC100128329	IFNA14
LOC100128329	FLJ14126
LOC100128329	C9orf4
LOC100128329	CAMKK1
LOC100128329	CETN1
LOC100128329	HERC2P7
LOC100128329	CDH22
LOC100128329	ISL1
LOC100128329	C11orf36
LOC100128329	CCDC33
LOC100128329	IFRG15
LOC100128329	C15orf50
LOC100128329	KCTD16
LOC100128329	CACNG6
LOC100128329	IFNA10
LOC100128329	KIF5A
LOC100128329	FLJ32955
LOC100128329	C10orf67
LOC100128329	AQP2
LOC100128329	GAFA2
LOC100128329	FRMPD4
LOC100128329	C14orf70
LOC100128329	GYPB
LOC100128329	CCDC144C
LOC100128329	IQSEC3
LOC100128329	ARD1B
LOC100128329	FKSG49
LOC100128329	GDEP
LOC100128329	FLJ40288
LOC100128329	FAM71A
LOC100128329	FLJ12825
LOC100128329	IQCF1
LOC100128329	DSCR10
LOC100128329	C15orf54
LOC100128329	CLDN19
LOC100128329	DNM1P33
LOC100128329	ESPNL
LOC100128329	DRD2
LOC100128329	BOLL
LOC100128329	HRH4
LOC100128329	ASB15
LOC100128329	KRTAP9-4
LOC100128329	FAM9B
LOC100128329	HECW1
LOC100128329	FLJ45803
LOC100128329	FLJ11292
LOC100128329	GOLGA6
LOC100128329	LCE1E
LOC100128329	CDYL2
LOC100128329	C9orf163
LOC100128329	KRTAP5-8
LOC100128329	C18orf45
LOC100128329	D21S2088E
LOC100128329	FAM182A
LOC100128329	CCDC144A
LOC100128329	C10orf103
LOC100128329	KRTAP13-1
PCID2	LAMP1
PCID2	IPO5
PCID2	LIG4
PCID2	CARKD
PCID2	ABHD13
PCID2	DGUOK
C18orf62	C12orf53
C18orf62	AVPR1B
C18orf62	C10orf53
C18orf62	ADIG
C18orf62	ADAM30
C18orf62	ASB16
C18orf62	ADAM20
C18orf62	APOBEC2
C18orf62	C14orf48
C18orf62	BRS3
C18orf62	ALMS1P
C18orf62	C14orf70
C18orf62	C11orf36
C18orf62	ACRV1
C18orf62	AMZ1
C18orf62	APOA5
C18orf62	ASB14
C18orf62	ALX4
C18orf62	C15orf55
C18orf62	ADRB3
C18orf62	C17orf46
C18orf62	C10orf67
C18orf62	C15orf49
C18orf62	C12orf42
PASD1	LTBR
PASD1	MUC3A
GTF2H4	C2orf37
GTF2H4	GCS1
ZCCHC3	EPN1
ZCCHC3	MMP25
ZCCHC3	DKFZp779M0652
ZCCHC3	GBX2
ZCCHC3	ITGB1BP3
ZCCHC3	APOC4
ZCCHC3	FAM186B
ZCCHC3	TNNI1
ZCCHC3	C3orf20
ZCCHC3	VWA5B2
ZCCHC3	TTC9B
ZCCHC3	C14orf73
ZCCHC3	NTN3
ZCCHC3	REST
ZCCHC3	NKX2-8
ZCCHC3	LOC100134081
ZCCHC3	SLC6A19
ZCCHC3	TEX13A
ZCCHC3	POU2F2
ZCCHC3	DLL3
ZCCHC3	ARHGAP23
ZCCHC3	RP11-265F14.2
ZCCHC3	LRRC16B
ZCCHC3	IGHE
ZCCHC3	SSTR5
ZCCHC3	IHH
ZCCHC3	DBH
ZCCHC3	PVRL1
ZCCHC3	FLJ33706
ZCCHC3	CYP2W1
ZCCHC3	HTR6
ZCCHC3	SPATA21
ZCCHC3	MDGA1
ZCCHC3	TERT
ZCCHC3	GJD4
ZCCHC3	UNQ6487
ZCCHC3	NENF
ZCCHC3	MAPK8IP3
ZCCHC3	LOC100129633
ZCCHC3	MYBPC3
ZCCHC3	CHRNE
ZCCHC3	PRDM8
ZCCHC3	HSPB9
ZCCHC3	MYLC2PL
ZCCHC3	LOC285191
ZCCHC3	TLX2
ZCCHC3	MYADML2
ZCCHC3	AGAP2
ZCCHC3	LARGE
ZCCHC3	SFT2D3
ZCCHC3	IMP5
ZCCHC3	GRK1
ZCCHC3	TNP1
ZCCHC3	MYH13
ZCCHC3	ATP1A3
ZCCHC3	ODF3B
ZCCHC3	SLC22A6
ZCCHC3	LOC100133686
ZCCHC3	A4GALT
ZCCHC3	PRODH2
ZCCHC3	FAM148B
ZCCHC3	STK11
ZCCHC3	CDH15
ZCCHC3	KCNA6
ZCCHC3	SLC26A1
ZCCHC3	SLC16A11
ZCCHC3	REXO1
ZCCHC3	FBXO44
ZCCHC3	LSDP5
ZCCHC3	C20orf165
ZCCHC3	SMAD6
ZCCHC3	VCX2
ZCCHC3	LOC554235
ZCCHC3	NYX
ZCCHC3	TCL6
ZCCHC3	C1orf211
ZCCHC3	FOXK1
ZCCHC3	NCOR2
ZCCHC3	C20orf181
ZCCHC3	GPR25
ZCCHC3	IGF2AS
ZCCHC3	TMEM30B
ZCCHC3	TM6SF2
ZCCHC3	CACNG8
ZCCHC3	SUV420H2
ZCCHC3	EMX1
ZCCHC3	PYY2
ZCCHC3	CCDC9
ZCCHC3	FGF17
ZCCHC3	MGC50722
ZCCHC3	SARDH
ZCCHC3	OR2H2
ZCCHC3	C1orf170
ZCCHC3	KCNQ1DN
ZCCHC3	ANKRD53
ZCCHC3	DKFZp761P0212
ZCCHC3	MAG
ZCCHC3	NPAS1
ZCCHC3	IQSEC2
ZCCHC3	OPRL1
ZCCHC3	HOXC8
ZCCHC3	SLC34A1
ZCCHC3	CPNE6
ZCCHC3	SEMA6C
ZCCHC3	LOC391142
ZCCHC3	RS1
ZCCHC3	LOC100129129
ZCCHC3	MLL4
ZCCHC3	LOC283904
ZCCHC3	RNF31
ZCCHC3	FLJ23865
ZCCHC3	HMX1
ZCCHC3	LOC127841
TINAG	BHMT
TINAG	SLCO4C1
TINAG	SLC17A1
TINAG	DPYS
TINAG	HAVCR1
TINAG	SLC28A1
TINAG	ACSM2A
TINAG	C14orf105
TINAG	NR1H4
TINAG	FXYD2
TINAG	SLC17A3
TINAG	LOC100129597
TINAG	GAL3ST1
TINAG	NAT8
C17orf52	AMHR2
C17orf52	C12orf53
C17orf52	ACTRT2
C17orf52	ART1
C17orf52	AMZ1
C17orf52	APOBEC3D
C17orf52	AAK1
C17orf52	APOA5
C17orf52	BEYLA
C17orf52	C15orf55
C17orf52	APOBEC2
C17orf52	BTNL2
C17orf52	C15orf49
C17orf52	BSND
SCAMP5	LOC338588
SCAMP5	DRD2
SCAMP5	EXOC3L2
SCAMP5	LOC728099
SCAMP5	C22orf15
SCAMP5	LOC729173
SCAMP5	HECW1
SCAMP5	LUZP4
SCAMP5	LOC283887
SCAMP5	LOC100131864
SCAMP5	LCE1E
SCAMP5	LOC100132767
SCAMP5	DKFZp564N2472
SCAMP5	CACNG6
SCAMP5	FLJ12825
SCAMP5	D21S2088E
SCAMP5	C15orf55
SCAMP5	HHLA1
SCAMP5	LOC100128003
SCAMP5	OR7E104P
SCAMP5	LOC440028
SCAMP5	DNM1P33
SCAMP5	LOC100133612
HOXA11AS	HOXA11
NEUROD1	CYP1A2
NEUROD1	C7orf16
NEUROD1	C11orf72
NEUROD1	LOC728099
NEUROD1	LOC388906
NEUROD1	LIPA
NEUROD1	GYPB
NEUROD1	GPRC6A
NEUROD1	C14orf70
NEUROD1	LOC100129845
NEUROD1	LOC100130078
NEUROD1	GDEP
NEUROD1	FLJ12825
NEUROD1	FRMD8
NEUROD1	LOC100131581
NEUROD1	IQCF1
NEUROD1	LOC283045
NEUROD1	KRTAP1-5
NEUROD1	NCRNA00119
NEUROD1	MED12L
NEUROD1	LOC440888
NEUROD1	LOC100134368
NEUROD1	BOLL
NEUROD1	HECW1
NEUROD1	KRTAP4-9
NEUROD1	LOC145845
NEUROD1	C3orf47
NEUROD1	LCE1E
NEUROD1	GRIK5
NEUROD1	KRTAP5-8
NEUROD1	LOC284939
NEUROD1	D21S2088E
NEUROD1	NCRNA00032
NEUROD1	LOC283027
NEUROD1	C10orf103
NEUROD1	FLJ32955
NEUROD1	CCDC36
NEUROD1	DEFB118
LRRC15	ADAMTS12
LRRC15	COL8A2
LRRC15	C20orf39
LRRC15	ITGBL1
LRRC15	CTSK
LRRC15	COL12A1
LRRC15	ITGA11
LRRC15	LOXL1
LRRC15	INHBA
LRRC15	AEBP1
LRRC15	COL1A1
LRRC15	COL5A2
LRRC15	COL5A1
LRRC15	COL10A1
LRRC15	FAP
LRRC15	ASPN
LRRC15	COL1A2
LRRC15	FNDC1
LRRC15	COL3A1
LRRC15	COMP
LRRC15	CTHRC1
LRRC15	FN1
LRRC15	COL11A1
ADAMTS20	ACCN5
CENPA	CDKN3
CENPA	C12orf48
CENPA	CDC123
CENPA	BUB1
CENPA	CDCA5
CENPA	CCNB1
CENPA	C1orf112
CENPA	CDC7
CENPA	AURKB
CENPA	CCDC99
CENPA	AURKA
CENPA	C16orf61
CENPA	ASF1B
CENPA	CDC2
CENPA	C11orf82
CENPA	CDCA3
CENPA	CDCA7
CENPA	CDCA2
CENPA	CDT1
CENPA	C20orf24
CENPA	C8orf76
CENPA	BYSL
CENPA	C21orf45
CENPA	C15orf23
CENPA	BLM
CENPA	BUB1B
CENPA	ATAD2
CENPA	C18orf24
CENPA	C13orf3
CENPA	CDC45L
CENPA	CCNA2
CENPA	C13orf34
CENPA	CDC20
CENPA	CCNE2
CENPA	C5orf34
CENPA	ANLN
CENPA	CDCA4
CENPA	APOBEC3B
CENPA	CDCA8
CENPA	C6orf173
CENPA	BIRC5
TMED5	CD58
TMED5	SH3GLB1
CDH6	ACSM2A
PARP2	APEX1
LOC285778	C1orf61
LOC285778	C7orf16
NDFIP2	DIS3
PMS2L2	LOC730324
CDCA7	BUB1B
CDCA7	CDCA5
CDCA7	CDC45L
CDCA7	C13orf3
CDCA7	BTG3
CDCA7	AURKB
CDCA7	CCDC99
CDCA7	CDC2
CDCA7	CCNA2
CDCA7	CDCA3
CDCA7	ANP32E
CDCA7	C13orf34
CDCA7	CDC20
CDCA7	CDCA2
CDCA7	BCL11A
CDCA7	ANLN
CDCA7	C6orf173
USP45	TRMT11
USP45	CASP8AP2
USP45	TUBE1
USP45	SHPRH
USP45	ASCC3
USP45	FBXL4
MYL1	LOC339666
MYL1	LOC100132767
MYL1	CAMK2A
MYL1	LOC402779
MYL1	ADIG
MYL1	C21orf104
MYL1	LOC221122
MYL1	LMX1A
MYL1	FLJ33706
MYL1	LOC149086
TNFSF18	NCRNA00119
TNFSF18	DRD2
TNFSF18	C7orf16
TNFSF18	KANK1
TNFSF18	C22orf15
TNFSF18	C8orf68
TNFSF18	LOC145845
TNFSF18	HECW1
TNFSF18	LUZP4
TNFSF18	OPN5
TNFSF18	LCE1E
TNFSF18	LOC100132767
TNFSF18	ACRV1
TNFSF18	DKFZp564N2472
TNFSF18	PDZD3
TNFSF18	ASB14
TNFSF18	SLC8A3
TNFSF18	NCRNA00032
TNFSF18	ADRB3
TNFSF18	DYSFIP1
TNFSF18	PRO1768
TNFSF18	LOC387826
TNFSF18	LOC220980
TNFSF18	SLC22A25
TNFSF18	OR7E104P
TNFSF18	C20orf187
SMEK1	CPSF2
SMEK1	ATF1
SMEK1	EXOC5
SMEK1	MAX
SMEK1	G3BP2
SMEK1	C5orf22
SMEK1	FEM1B
SMEK1	CANX
SMEK1	PRPF39
SMEK1	HNRNPH1
SMEK1	DNAJC14
SMEK1	CUL4B
SMEK1	C14orf104
SMEK1	MAT2A
SMEK1	PAPOLA
SMEK1	NFYC
SMEK1	MRPL44
SMEK1	C14orf1
SMEK1	CNOT8
SMEK1	SFRS1
SMEK1	RAB8A
SMEK1	NCBP1
SMEK1	ATF2
SMEK1	NONO
SMEK1	DDX3X
SMEK1	EIF4A2
SMEK1	RYK
SMEK1	HNRNPC
SMEK1	ARFIP1
PPIB	PFN1
PPIB	MORF4L1
PPIB	MGAT2
PPIB	EIF4A1
PPIB	ATP6V0D1
PPIB	CDC37
PPIB	IFNGR1
PPIB	DDOST
PPIB	OSTC
PCGF2	CISD3
PCGF2	CCDC49
D21S2091E	C21orf104
CALY	C14orf73
CALY	CACNG8
CALY	ADRA1D
GOLGA5	COG6
GOLGA5	ARF4
GOLGA5	EIF5
GOLGA5	C14orf129
GOLGA5	C14orf109
GOLGA5	C14orf100
GOLGA5	COPB1
TNS1	ITGA7
TNS1	FABP4
TNS1	DDR2
TNS1	SLIT3
TNS1	RBP4
TNS1	CD34
TNS1	GGTA1
TNS1	CCDC3
TNS1	GYG2
TNS1	CDO1
TNS1	PPARG
TNS1	GPR146
TNS1	SLC19A3
TNS1	MYCT1
TNS1	SDPR
TNS1	HSPB6
TNS1	CLEC3B
TNS1	PPAP2A
TNS1	CDH5
TNS1	AOC3
TNS1	KIAA1881
TNS1	CHRDL1
TNS1	AKAP12
TNS1	MEOX2
TNS1	CD36
TNS1	PLAC9
TNS1	ANTXR2
TNS1	GALNTL2
TNS1	CFD
TNS1	LHFP
TNS1	TMEM37
TNS1	GPD1
TNS1	MFAP4
TNS1	GPX3
TNS1	ITIH5
TNS1	TGFBR2
TNS1	FXYD1
TNS1	G0S2
TNS1	ELTD1
TNS1	PTRF
TNS1	EHD2
TNS1	SORBS1
TNS1	FZD4
TNS1	SEMA3G
TNS1	ECM2
TNS1	PECAM1
TNS1	LDB2
TNS1	ROBO4
TNS1	CAV2
TNS1	C14orf139
TNS1	CD248
TNS1	TENC1
TNS1	CNRIP1
TNS1	GNG11
TNS1	LRRN4CL
TNS1	MMRN2
TNS1	PDE2A
TNS1	FHL1
TNS1	GPAM
TNS1	ADH1B
TNS1	CAV1
TNS1	ACVR1C
TNS1	KLB
TNS1	CIDEC
TNS1	EBF1
TNS1	LPL
TNS1	NDN
TNS1	PCOLCE2
TNS1	SRPX
TNS1	CD300LG
TNS1	COX7A1
TNS1	ECSM2
TNS1	JAM2
TNS1	PLIN
TNS1	LEP
TNS1	TIE1
TNS1	CLDN5
TNS1	ASPA
TNS1	IGFBP6
TNS1	AQP7
TNS1	AQP1
TNS1	GPR116
TNS1	ADIPOQ
SSTR3	PHLDB1
SSTR3	NCRNA00105
SSTR3	MMP2
SSTR3	LOC286059
SSTR3	ADAM30
SSTR3	FLJ44054
SSTR3	KANK1
SSTR3	LOC550113
SSTR3	FLJ34208
SSTR3	C14orf48
SSTR3	FAM153A
SSTR3	CCDC116
SSTR3	LOC100133461
SSTR3	LOC541473
SSTR3	SLC4A1
SSTR3	RNF122
SSTR3	DLL3
SSTR3	MGC45922
SSTR3	MFSD6L
SSTR3	PRDM11
SSTR3	C9orf29
SSTR3	C12orf42
SSTR3	KCNH3
SSTR3	C19orf34
SSTR3	C12orf33
SSTR3	C9orf4
SSTR3	LDB3
SSTR3	IFT122
SSTR3	CHRNE
SSTR3	PRDM14
SSTR3	GOLGA7B
SSTR3	RNF207
SSTR3	CHRNA10
SSTR3	ACRV1
SSTR3	LOC100128946
SSTR3	FLJ30679
SSTR3	HNF1A
SSTR3	LOC644090
SSTR3	LOC100129722
SSTR3	FLJ32955
SSTR3	LOC100128977
SSTR3	CCDC36
SSTR3	KCNA6
SSTR3	C18orf12
SSTR3	LOC283856
SSTR3	PADI1
SSTR3	HRG
SSTR3	DKFZP434A062
SSTR3	LOC283194
SSTR3	LOC257358
SSTR3	LOC253724
SSTR3	FKSG49
SSTR3	FLJ40288
SSTR3	LOC100130955
SSTR3	ODF3
SSTR3	FLJ12825
SSTR3	LOC145945
SSTR3	CHRM5
SSTR3	COL20A1
SSTR3	LOC100133612
SSTR3	LOC340037
SSTR3	SPN
SSTR3	C20orf200
SSTR3	KRTAP4-5
SSTR3	GRM2
SSTR3	SLC10A1
SSTR3	MRPL38
SSTR3	LOC255654
SSTR3	FLJ45803
SSTR3	LOC284661
SSTR3	C6orf223
SSTR3	LOC100144597
SSTR3	CDYL2
SSTR3	KRT73
SSTR3	LOC728883
SSTR3	HRH3
SSTR3	GPR3
SSTR3	SLC12A3
SSTR3	HCG22
SSTR3	CEND1
SSTR3	LOC283904
SSTR3	RNF31
SSTR3	CACNG5
SSTR3	DGCR7
SSTR3	CYP1A2
SSTR3	NXPH3
SSTR3	CABP4
SSTR3	SLC12A4
SSTR3	FLJ39534
SSTR3	ADAM29
SSTR3	MMD2
SSTR3	FLJ34651
SSTR3	SCAND2
SSTR3	LOC285620
SSTR3	NEUROD2
SSTR3	MFGE8
SSTR3	LOC648232
SSTR3	LOC283033
SSTR3	FLJ36840
SSTR3	LOC100128003
SSTR3	RAI1
SSTR3	H1FNT
SSTR3	C22orf26
SSTR3	PROK1
SSTR3	ADM2
SSTR3	ODF1
SSTR3	LOC151484
SSTR3	FEV
SSTR3	FLJ00049
SSTR3	OPN5
SSTR3	LOC100131864
SSTR3	CDH22
SSTR3	LOC339666
SSTR3	KIF6
SSTR3	MOV10L1
SSTR3	LOC283914
SSTR3	APOL5
SSTR3	SLC5A5
SSTR3	CADM3
SSTR3	C1orf61
SSTR3	LOC150527
SSTR3	LOC728163
SSTR3	DNAJC5G
SSTR3	C10orf67
SSTR3	OR7E104P
SSTR3	LOC339442
SSTR3	SLC1A7
SSTR3	KCNK9
SSTR3	LOC283745
SSTR3	CALHM1
SSTR3	GALR3
SSTR3	LOC728564
SSTR3	LOC283688
SSTR3	NODAL
SSTR3	IQCF1
SSTR3	GML
SSTR3	FLJ36208
SSTR3	RAX2
SSTR3	LOC90246
SSTR3	LOC440792
SSTR3	GP9
SSTR3	LHX3
SSTR3	C21orf89
SSTR3	LOC440888
SSTR3	LOC285194
SSTR3	AVPR1B
SSTR3	MUC3A
SSTR3	HCG2P7
SSTR3	LOC644450
SSTR3	NCRNA00161
SSTR3	INE1
SSTR3	GPBAR1
SSTR3	RSHL1
SSTR3	DLK2
SSTR3	FLJ12355
SSTR3	LOC400620
SSTR3	FAM38B2
SSTR3	PTH2
SSTR3	GSX1
SSTR3	PRSS7
SSTR3	LOC731789
SSTR3	CALHM3
SSTR3	HSPC072
SSTR3	LOC203274
SSTR3	ADIG
SSTR3	LOC100130264
SSTR3	LOC729986
SSTR3	LOC100133991
SSTR3	SHBG
SSTR3	FKSG29
SSTR3	REST
SSTR3	C1orf20
SSTR3	LOC727818
SSTR3	SLC8A3
SSTR3	OR51J1
SSTR3	LOC642313
SSTR3	DNAH6
SSTR3	C15orf55
SSTR3	C9orf71
SSTR3	LOC400568
SSTR3	MASP2
SSTR3	LOC374890
SSTR3	LENEP
SSTR3	FAM163A
SSTR3	NCRNA00119
SSTR3	KIR2DL4
SSTR3	HTR6
SSTR3	LOC100134368
SSTR3	LOC440366
SSTR3	CAMK2A
SSTR3	C21orf88
SSTR3	CCDC33
SSTR3	NEU4
